Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,Platform,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,text,culture,scale,typeName,Mean,Error,StdDev,Median
RecognizeNumber,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,one out of three,English,x1,number,23.39 ms,108.68 ms,71.89 ms,0.5468 ms
RecognizeNumber,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,one o(...)three [160],English,x10,number,25.39 ms,107.66 ms,71.21 ms,2.7736 ms
RecognizeNumber,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,one o(...)three [1600],English,x100,number,43.69 ms,90.67 ms,59.97 ms,24.8081 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,setimo,Portuguese,x1,ordinal,13.81 ms,65.16 ms,43.10 ms,0.0749 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,setim(...)etimo [60],Portuguese,x10,ordinal,14.44 ms,68.07 ms,45.02 ms,0.1371 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,setim(...)etimo [600],Portuguese,x100,ordinal,15.54 ms,70.91 ms,46.90 ms,0.5818 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,three trillionth,English,x1,ordinal,19.67 ms,92.82 ms,61.40 ms,0.1623 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,three(...)ionth [160],English,x10,ordinal,16.02 ms,73.78 ms,48.80 ms,0.4928 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,three(...)ionth [1600],English,x100,ordinal,23.97 ms,92.34 ms,61.08 ms,4.6748 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tierce,French,x1,ordinal,14.96 ms,70.72 ms,46.78 ms,0.0917 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tierc(...)ierce [60],French,x10,ordinal,16.58 ms,78.08 ms,51.64 ms,0.1563 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tierc(...)ierce [600],French,x100,ordinal,15.30 ms,70.41 ms,46.57 ms,0.4571 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tre trilionesimo,Italian,x1,ordinal,14.74 ms,69.50 ms,45.97 ms,0.1050 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tre t(...)esimo [160],Italian,x10,ordinal,17.09 ms,79.81 ms,52.79 ms,0.3116 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tre t(...)esimo [1600],Italian,x100,ordinal,17.79 ms,70.62 ms,46.71 ms,2.8834 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tresmillonesimo,Spanish,x1,ordinal,15.26 ms,72.34 ms,47.85 ms,0.0574 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tresm(...)esimo [150],Spanish,x10,ordinal,14.95 ms,70.22 ms,46.45 ms,0.1967 ms
RecognizeOrdinal,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tresm(...)esimo [1500],Spanish,x100,ordinal,16.14 ms,71.48 ms,47.28 ms,1.1120 ms
RecognizeNumber,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tweehonderd,Dutch,x1,number,18.59 ms,87.73 ms,58.03 ms,0.1544 ms
RecognizeNumber,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,tweeh(...)nderd [110],Dutch,x10,number,21.46 ms,100.04 ms,66.17 ms,0.4487 ms
